Title,Tags
"$A$ and $B$ are Turing-recognizable and their union is $\Sigma^*$, find a decidable $C$ with $A - B \subseteq C$ and $B - A \subseteq \overline{C}$",<turing-machines
two connected graph - find linear spanning subgrap such that subgraph is still connected,<algorithms
two connected graph - find linear spanning subgrap such that subgraph is still connected,<graphs
two connected graph - find linear spanning subgrap such that subgraph is still connected,<trees
two connected graph - find linear spanning subgrap such that subgraph is still connected,<spanning-trees
How does Hassin's algorithm for the Restricted Shortest Path work?,<graph-theory
How does Hassin's algorithm for the Restricted Shortest Path work?,<graphs
How does Hassin's algorithm for the Restricted Shortest Path work?,<dynamic-programming
How does Hassin's algorithm for the Restricted Shortest Path work?,<shortest-path
How does Hassin's algorithm for the Restricted Shortest Path work?,<approximation
Matrix Max in less than O(n),<algorithms
Matrix Max in less than O(n),<runtime-analysis
Matrix Max in less than O(n),<arrays
Has connect 4 in 3D been studied in CS?,<reference-request
Has connect 4 in 3D been studied in CS?,<board-games
Showing that $H'$ is not semi-decidable,<computability
Showing that $H'$ is not semi-decidable,<turing-machines
Showing that $H'$ is not semi-decidable,<decision-problem
Showing that $H'$ is not semi-decidable,<semi-decidability
Is how much memory a program needs computable?,<computability
Is how much memory a program needs computable?,<undecidability
Is how much memory a program needs computable?,<halting-problem
Hardness of approximation: what decision problem is hard exactly?,<complexity-theory
Hardness of approximation: what decision problem is hard exactly?,<np-hard
Hardness of approximation: what decision problem is hard exactly?,<approximation
What are the vertical and horizontal focal lengths?,<computer-vision
"If c ∈ Σ denotes terminals, then is Y = Σ∖{c} the set of non-terminals?",<formal-languages
"If c ∈ Σ denotes terminals, then is Y = Σ∖{c} the set of non-terminals?",<formal-grammars
"If c ∈ Σ denotes terminals, then is Y = Σ∖{c} the set of non-terminals?",<notation
What does it mean for a problem to be both NP hard and coNP hard,<complexity-theory
What does it mean for a problem to be both NP hard and coNP hard,<intuition
Why are multi-threading programs more prone to errors?,<concurrency
Why are multi-threading programs more prone to errors?,<threads
What is the sqrt(n)-approximation algorithm for set packing problem,<approximation
What is the sqrt(n)-approximation algorithm for set packing problem,<packing
Meaning of $\stackrel{*}{\rightarrow}$ production rule?,<formal-languages
Meaning of $\stackrel{*}{\rightarrow}$ production rule?,<regular-languages
Meaning of $\stackrel{*}{\rightarrow}$ production rule?,<notation
How to balance parentheses/brackets in a string with minimum cost?,<algorithms
How to balance parentheses/brackets in a string with minimum cost?,<dynamic-programming
Pedagogic reference on cut generating functions,<discrete-mathematics
Pedagogic reference on cut generating functions,<polynomial-time
Pedagogic reference on cut generating functions,<integer-programming
Pedagogic reference on cut generating functions,<mathematical-programming
What are some applications of 2 stack pushdown automata?,<automata
What are some applications of 2 stack pushdown automata?,<pushdown-automata
What are some applications of 2 stack pushdown automata?,<applied-theory
Polygon casting - Removing from mold by rotation,<algorithms
Polygon casting - Removing from mold by rotation,<complexity-theory
Polygon casting - Removing from mold by rotation,<reductions
Polygon casting - Removing from mold by rotation,<computational-geometry
kd-tree for triangular range queries,<algorithms
kd-tree for triangular range queries,<data-structures
kd-tree for triangular range queries,<computational-geometry
kd-tree for triangular range queries,<search-trees
Inverting a band matrix,<algorithms
Inverting a band matrix,<linear-algebra
Inverting a band matrix,<sparse-matrices
Scheduling distributed computational graph,<graph-theory
Scheduling distributed computational graph,<optimization
Scheduling distributed computational graph,<computer-architecture
Scheduling distributed computational graph,<scheduling
Scheduling distributed computational graph,<linear-algebra
Time complexity - least upper bound,<complexity-theory
Time complexity - least upper bound,<time-complexity
Upper bound of algorithm with flooring,<algorithms
Upper bound of algorithm with flooring,<algorithm-analysis
Upper bound of algorithm with flooring,<recursion
Termination of Moore's algorithm to minimize deterministic automata,<algorithms
Termination of Moore's algorithm to minimize deterministic automata,<automata
Nullable nonterminals and recursion,<context-free
Nullable nonterminals and recursion,<formal-grammars
Complete finite automaton to never fail a match but either match original or up until the orginal,<automata
Complete finite automaton to never fail a match but either match original or up until the orginal,<finite-automata
How to write Context-free Grammar for this language?,<formal-languages
How to write Context-free Grammar for this language?,<context-free
How to write Context-free Grammar for this language?,<formal-grammars
Comparing asymptotic notations,<asymptotics
Comparing asymptotic notations,<landau-notation
Correctness of the greedy algorithm,<algorithms
Correctness of the greedy algorithm,<correctness-proof
Correctness of the greedy algorithm,<greedy-algorithms
Counterexample to this modified Dijkstra's,<graph-theory
Counterexample to this modified Dijkstra's,<greedy-algorithms
How to find what language a PDA accepts?,<automata
How to find what language a PDA accepts?,<pushdown-automata
What does it mean when a time complexity has another time complexity within it?,<algorithms
What does it mean when a time complexity has another time complexity within it?,<complexity-theory
What does it mean when a time complexity has another time complexity within it?,<time-complexity
Understanding the P2||CMax scheduling problem,<algorithms
Understanding the P2||CMax scheduling problem,<optimization
Understanding the P2||CMax scheduling problem,<scheduling
Time complexity with flooring of nested function calls,<algorithms
Time complexity with flooring of nested function calls,<algorithm-analysis
Time complexity with flooring of nested function calls,<time-complexity
Time complexity with flooring of nested function calls,<recursion
Successor of 6 is 7 or 9?,<data-structures
Successor of 6 is 7 or 9?,<binary-trees
Why does the total credit associated with a data structure must be nonnegative at all times for the accounting method?,<algorithms
Why does the total credit associated with a data structure must be nonnegative at all times for the accounting method?,<amortized-analysis
A variant of travel salesman problem in grid graph,<algorithms
A variant of travel salesman problem in grid graph,<graph-traversal
A variant of travel salesman problem in grid graph,<traveling-salesman
Is it true that the potential method is usually the inverse of the accounting method in the context of amortized analysis?,<amortized-analysis
Why is the path compression (no rank) for disjoint sets $O(\log n)$ amortized for Find-Set?,<algorithm-analysis
Why is the path compression (no rank) for disjoint sets $O(\log n)$ amortized for Find-Set?,<data-structures
Why is the path compression (no rank) for disjoint sets $O(\log n)$ amortized for Find-Set?,<amortized-analysis
Compare the growth of $2^{n}$ to $n^{a}$ for all $a \in \mathbb{N}$?,<asymptotics
L equivalence classes,<discrete-mathematics
